,conversion,coupon,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,membership_level_0,membership_level_1,membership_level_2,Z,ite,loyalty_points_awarded
61,1.0,0.0,-1.152035342635936,-0.3056897070521917,-0.5675028495369824,-0.0782122439877974,-1.9255690169706952,-0.8875792534648298,-1.2811480855895934,-1.5030738624613282,-1.0501600054794151,-1.7438208040731067,0.2841066165398945,-0.8138465633458414,0.0688096504162442,1.1157561488441985,1.460320658859282,0.0,1.0,0.0,0.2523488664225766,-0.0054362270398118,93.0
62,1.0,0.0,-0.8499038702944833,0.0056676510388816,-1.4797982240461316,-0.4029455098958917,0.4552726354854879,0.5442627651204348,-0.2099430879854215,0.0018279195887825,-0.4236076285260743,0.2291371281709532,0.5494361438167965,-0.2484646934999156,1.2426813978925082,-0.7670786007722915,0.9692602418819506,0.0,1.0,0.0,-0.0350138522225561,0.0282609204632847,84.0
63,0.0,0.0,-1.4468881203342103,-2.0928752375584567,-1.3743938345951283,-0.0211743635630347,-0.5451712547089108,-0.7274067880225067,-0.8277922031839448,-0.3879161972383431,-1.2618847519209542,-1.3926446111668438,-0.3066824066690182,1.068803638596033,2.3819364447243254,1.285630247710556,0.7340932947063341,1.0,0.0,0.0,-0.9507942445954294,-0.0267726698833087,0.0
64,0.0,0.0,0.0324245077447323,-0.646733626278007,0.1919006413479302,0.806135827191735,0.0922813390814323,0.1973659467664036,0.037925021772094,-1.0448912902931782,0.0366909841069305,-0.9043318357319547,-1.0581878635546125,-0.5101300099971842,0.318409165425104,-0.6787266364572971,-0.1484125354490315,0.0,1.0,0.0,-0.6085922008516447,0.0946963141771024,4.0
65,1.0,1.0,-1.0289536035028202,-0.5428321901419247,-1.7676664628801253,0.2455151070487778,-0.9618161944212096,-0.801113002525409,-1.78795086543422,-0.157548437227891,0.3252747263516211,0.8841834503199573,-0.137766618681748,-0.5976234190617784,-0.8747220147056232,-1.3105662855697788,-0.7753680120004455,0.0,1.0,0.0,1.712330152805097,0.0790606680285786,142.0
66,0.0,1.0,-0.2444324922746395,-0.0944242484488793,2.281786259111342,1.9642382658742703,1.715609048185449,2.8883953242279965,1.6395438146429848,0.0792748861593628,-0.0116166607642397,-0.8820377125737311,-0.2487445639648478,0.6293442421839776,-0.0511859392916093,0.4052282600515481,0.0985980775204249,1.0,0.0,0.0,0.6313303247765797,0.0419583845887695,17.0
67,1.0,1.0,-1.1615961289554522,-1.3130089348194616,-0.528691420355458,0.1538267452871727,1.7388536390628802,0.0178488068229547,-0.3113940898006863,1.4239552435130367,-0.7554576377110817,-1.459607976638691,-0.9069546838108056,0.0917495749111768,-0.4093879695969683,-2.544216166847311,-1.5820481429401192,1.0,0.0,0.0,0.1135256153759826,0.1669484262932694,159.0
68,0.0,0.0,-0.9032632748140896,-1.974460392325483,-1.0949798944985,-0.0192240598504436,-0.0647044873370111,-0.1197967517578886,0.4461710976323029,-0.3532128888515289,0.0767943503360762,-0.3879073464686408,-0.3250865575806438,0.1933955782823474,0.3214455746045253,-0.1558202213482001,1.287635728497675,1.0,0.0,0.0,-0.7732723819862773,0.1112124363930143,0.0
69,0.0,1.0,0.5964367613572904,0.957420582225464,0.6257063490896335,-1.7780407913390703,-0.6200357569781448,-0.6415616423541626,-1.2275440420012826,-0.3511661918291229,-0.2497533602273428,-0.4393169620084518,-0.0021920958127598,-0.550684510975439,0.8438234348618642,0.0940720193895052,-0.1797010096033834,0.0,1.0,0.0,0.4101324370273913,0.0250956082559554,51.0
70,1.0,1.0,-1.8875238055738743,-1.7980826600190332,-1.3649087727446412,-0.1283285512977073,0.3483566506296699,1.860688697607956,0.6466764757931878,-0.2543775440041178,0.3963849443259485,-0.0406080497559036,-2.1959049591225126,-1.579520179847388,-1.9247149969961168,-0.4740202481552844,0.8952880739521696,0.0,1.0,0.0,0.649840429099801,0.1286739354320195,165.0
71,0.0,1.0,1.4763473249731065,-0.3597980803758774,-1.2901575035255228,-1.5487355967286698,-0.2224243041702512,1.451418066436428,2.1270015418698813,2.210894466326811,2.9005709684847982,0.8076702189021133,0.7658691348725242,-0.8611969725626203,-0.0090943907758778,-0.1075176042395093,0.7204278787780676,1.0,0.0,0.0,1.5793210155110045,0.0281358019931839,53.0
72,0.0,0.0,0.5932804297690317,-1.2817651824522782,-2.191026440410458,-0.9561085495706216,-0.4836533630687716,-0.4138167878959981,-0.0784106837798346,-1.7342109199639295,0.2877630189677807,0.7961837765737332,1.2533830868371103,0.6755423813292235,0.27348329061561,-1.525390559087999,-0.4652687524892556,0.0,0.0,1.0,0.2460857176509325,-0.0030105617873593,23.0
73,0.0,0.0,-0.5412640011821844,0.2016506081776663,0.4808112356556914,-0.2551147462506881,-2.3200926305311,-0.3191376351419381,0.3936130247871339,0.0691892726997977,1.4845684644076094,2.2267430058179705,-0.187484397924044,-0.4486772259934074,-1.6519090018899,-1.3225306409829214,-0.2599709024674622,0.0,1.0,0.0,1.6543228955563218,0.1164087059408554,0.0
